Hubs		Lower bound		Best objective function
[5,7,8,12,13]		98649.63015972014		85390.88532521542
[5,7,8,12,14]		90262.30480821696		85390.88532521542
[5,7,8,12,15]		95672.89881209948		85390.88532521542
[5,7,8,12,16]		96394.52899281018		85390.88532521542
[5,7,8,12,17]		99278.30361016523		85390.88532521542
[5,7,8,12,18]		98204.0094272556		85390.88532521542
[5,7,8,12,19]		97263.50112519169		85390.88532521542
[5,7,8,13,14]		95053.84183941309		85390.88532521542
[5,7,8,13,15]		100693.77576567708		85390.88532521542
[5,7,8,13,16]		99071.90232185507		85390.88532521542
[5,7,8,13,17]		104146.07488574444		85390.88532521542
[5,7,8,13,18]		97615.94125219542		85390.88532521542
[5,7,8,13,19]		101813.98836875396		85390.88532521542
[5,7,8,14,15]		94419.45360461513		85390.88532521542
[5,7,8,14,16]		90693.07833116114		85390.88532521542
[5,7,8,14,17]		96278.23478270306		85390.88532521542
[5,7,8,14,18]		89058.38319095506		85390.88532521542
[5,7,8,14,19]		94124.03185356688		85390.88532521542
[5,7,8,15,16]		96412.27724930774		85390.88532521542
[5,7,8,15,17]		101924.30690594688		85390.88532521542
[5,7,8,15,18]		94653.96032976272		85390.88532521542
[5,7,8,15,19]		99949.21209661986		85390.88532521542
[5,7,8,16,17]		99882.44690278424		85390.88532521542
[5,7,8,16,18]		95616.39245259354		85390.88532521542
[5,7,8,16,19]		98411.26504390119		85390.88532521542
[5,7,8,17,18]		98178.46751744812		85390.88532521542
[5,7,8,17,19]		103129.12794235293		85390.88532521542
[5,7,8,18,19]		96297.7369152268		85390.88532521542
[5,7,9,10,11]		97891.23683545276		85390.88532521542
[5,7,9,10,12]		97176.42627822058		85390.88532521542
[5,7,9,10,13]		101272.01034611976		85390.88532521542
[5,7,9,10,14]		93516.3796452793		85390.88532521542
[5,7,9,10,15]		99121.655919561		85390.88532521542
[5,7,9,10,16]		98091.34374814745		85390.88532521542
[5,7,9,10,17]		102482.87143645958		85390.88532521542
[5,7,9,10,18]		95951.73339927735		85390.88532521542
[5,7,9,10,19]		101740.55153252132		85390.88532521542
[5,7,9,11,12]		96081.38380995434		85390.88532521542
[5,7,9,11,13]		99170.89213043667		85390.88532521542
[5,7,9,11,14]		91021.4270038854		85390.88532521542
[5,7,9,11,15]		96315.52930081925		85390.88532521542
[5,7,9,11,16]		96492.84189201338		85390.88532521542
[5,7,9,11,17]		99824.88070495617		85390.88532521542
[5,7,9,11,18]		95226.22081871086		85390.88532521542
[5,7,9,11,19]		98293.0192611751		85390.88532521542
[5,7,9,12,13]		97740.02288699485		85390.88532521542
[5,7,9,12,14]		89664.80758844352		85390.88532521542
[5,7,9,12,15]		94933.05889838982		85390.88532521542
[5,7,9,12,16]		95741.0645293734		85390.88532521542
[5,7,9,12,17]		98501.54530919428		85390.88532521542
[5,7,9,12,18]		97325.32612651377		85390.88532521542
[5,7,9,12,19]		97271.16597931713		85390.88532521542
[5,7,9,13,14]		94243.1466822955		85390.88532521542
[5,7,9,13,15]		99740.7379146233		85390.88532521542
[5,7,9,13,16]		98279.77651740318		85390.88532521542
[5,7,9,13,17]		103156.04376919994		85390.88532521542
[5,7,9,13,18]		96530.18455116483		85390.88532521542
[5,7,9,13,19]		101640.13965786443		85390.88532521542
[5,7,9,14,15]		93653.97427014622		85390.88532521542
[5,7,9,14,16]		90213.06257966108		85390.88532521542
[5,7,9,14,17]		95600.42661972388		85390.88532521542
[5,7,9,14,18]		88284.73654287632		85390.88532521542
[5,7,9,14,19]		94129.5418332789		85390.88532521542
[5,7,9,15,16]		95789.91880387146		85390.88532521542
[5,7,9,15,17]		101104.2431121371		85390.88532521542
[5,7,9,15,18]		93737.97098774777		85390.88532521542
[5,7,9,15,19]		99734.60035930295		85390.88532521542
[5,7,9,16,17]		99223.1700700867		85390.88532521542
[5,7,9,16,18]		94703.45659082613		85390.88532521542
[5,7,9,16,19]		98314.03451886112		85390.88532521542
[5,7,9,17,18]		97225.55978817184		85390.88532521542
[5,7,9,17,19]		103077.40831565324		85390.88532521542
[5,7,9,18,19]		96056.49059129582		85390.88532521542
[5,7,10,11,12]		96528.09982693517		85390.88532521542
[5,7,10,11,13]		99249.64185856587		85390.88532521542
[5,7,10,11,14]		90840.14134103862		85390.88532521542
[5,7,10,11,15]		96181.28275428893		85390.88532521542
[5,7,10,11,16]		97149.7818084034		85390.88532521542
[5,7,10,11,17]		99858.95429510443		85390.88532521542
[5,7,10,11,18]		95815.2910505824		85390.88532521542
[5,7,10,11,19]		97793.58141279785		85390.88532521542
[5,7,10,12,13]		98209.65678124376		85390.88532521542
[5,7,10,12,14]		89859.9301191603		85390.88532521542
[5,7,10,12,15]		95175.22054542306		85390.88532521542
[5,7,10,12,16]		96352.51080005437		85390.88532521542
[5,7,10,12,17]		98916.23166923814		85390.88532521542
[5,7,10,12,18]		97846.95957940459		85390.88532521542
[5,7,10,12,19]		97032.56666428086		85390.88532521542
[5,7,10,13,14]		93992.67524131043		85390.88532521542
[5,7,10,13,15]		99537.30558995467		85390.88532521542
[5,7,10,13,16]		98959.63431106124		85390.88532521542
[5,7,10,13,17]		103123.30133228398		85390.88532521542
[5,7,10,13,18]		97142.17266030444		85390.88532521542
[5,7,10,13,19]		101156.23971722796		85390.88532521542
[5,7,10,14,15]		93261.42863911274		85390.88532521542
[5,7,10,14,16]		90618.40900978704		85390.88532521542
[5,7,10,14,17]		95238.38474505578		85390.88532521542
[5,7,10,14,18]		88622.21328848379		85390.88532521542
[5,7,10,14,19]		93495.40448085184		85390.88532521542
[5,7,10,15,16]		96242.30435031386		85390.88532521542
[5,7,10,15,17]		100789.2510678453		85390.88532521542
[5,7,10,15,18]		94122.4868496717		85390.88532521542
[5,7,10,15,19]		99279.16857455077		85390.88532521542
[5,7,10,16,17]		99848.0803295397		85390.88532521542
[5,7,10,16,18]		95580.06338797783		85390.88532521542
[5,7,10,16,19]		98169.76578748357		85390.88532521542
[5,7,10,17,18]		97782.60036310641		85390.88532521542
[5,7,10,17,19]		102371.19113006623		85390.88532521542
[5,7,10,18,19]		95951.00973207006		85390.88532521542
[5,7,11,12,13]		98770.91810959295		85390.88532521542
[5,7,11,12,14]		90447.53499466597		85390.88532521542
[5,7,11,12,15]		95594.37692137196		85390.88532521542
[5,7,11,12,16]		97426.90992641868		85390.88532521542
[5,7,11,12,17]		99421.45083013206		85390.88532521542
[5,7,11,12,18]		98701.33257462882		85390.88532521542
[5,7,11,12,19]		95641.20937988398		85390.88532521542
[5,7,11,13,14]		93947.70318062072		85390.88532521542
[5,7,11,13,15]		99166.82927302191		85390.88532521542
[5,7,11,13,16]		98912.39292656639		85390.88532521542
[5,7,11,13,17]		102902.1282587214		85390.88532521542
[5,7,11,13,18]		98077.75665342915		85390.88532521542
[5,7,11,13,19]		98599.0110796224		85390.88532521542
[5,7,11,14,15]		92578.71209495877		85390.88532521542
[5,7,11,14,16]		90392.81860863212		85390.88532521542
[5,7,11,14,17]		94615.2386434739		85390.88532521542
[5,7,11,14,18]		89611.84585921958		85390.88532521542
[5,7,11,14,19]		90577.43477825922		85390.88532521542
[5,7,11,15,16]		95807.16996675568		85390.88532521542
[5,7,11,15,17]		99873.83133081051		85390.88532521542
[5,7,11,15,18]		95044.35950032464		85390.88532521542
[5,7,11,15,19]		96056.02462964365		85390.88532521542
[5,7,11,16,17]		99451.881911191		85390.88532521542
[5,7,11,16,18]		96704.60872815785		85390.88532521542
[5,7,11,16,19]		96353.76835307569		85390.88532521542
[5,7,11,17,18]		98705.73115483424		85390.88532521542
[5,7,11,17,19]		99364.42156318683		85390.88532521542
[5,7,11,18,19]		94922.05031369001		85390.88532521542
[5,7,12,13,14]		92004.5445313472		85390.88532521542
[5,7,12,13,15]		97197.01104025854		85390.88532521542
[5,7,12,13,16]		97991.0520391164		85390.88532521542
[5,7,12,13,17]		100985.968925881		85390.88532521542
[5,7,12,13,18]		99952.2771635984		85390.88532521542
[5,7,12,13,19]		97279.6406030221		85390.88532521542
[5,7,12,14,15]		90670.5774211266		85390.88532521542
[5,7,12,14,16]		89549.71652463924		85390.88532521542
[5,7,12,14,17]		92772.03930489588		85390.88532521542
[5,7,12,14,18]		91471.21449302463		85390.88532521542
[5,7,12,14,19]		89344.01580452775		85390.88532521542
[5,7,12,15,16]		94840.75969096372		85390.88532521542
[5,7,12,15,17]		97995.1933931846		85390.88532521542
[5,7,12,15,18]		96814.34924930616		85390.88532521542
[5,7,12,15,19]		94793.33306201814		85390.88532521542
[5,7,12,16,17]		98652.99299829308		85390.88532521542
[5,7,12,16,18]		97853.08423666537		85390.88532521542
[5,7,12,16,19]		95549.46085125378		85390.88532521542
[5,7,12,17,18]		100578.00479757771		85390.88532521542
[5,7,12,17,19]		98165.46001601274		85390.88532521542
[5,7,12,18,19]		97008.34003982943		85390.88532521542
[5,7,13,14,15]		95831.41370281925		85390.88532521542
[5,7,13,14,16]		92023.98935433972		85390.88532521542
[5,7,13,14,17]		97776.85524915524		85390.88532521542
[5,7,13,14,18]		90826.54464862018		85390.88532521542
[5,7,13,14,19]		93741.33182526627		85390.88532521542
[5,7,13,15,16]		97552.52809417727		85390.88532521542
[5,7,13,15,17]		103235.97998428719		85390.88532521542
[5,7,13,15,18]		96208.11977454639		85390.88532521542
[5,7,13,15,19]		99423.41061204462		85390.88532521542
[5,7,13,16,17]		101204.37261305629		85390.88532521542
[5,7,13,16,18]		97114.04666946895		85390.88532521542
[5,7,13,16,19]		98120.49512456311		85390.88532521542
[5,7,13,17,18]		99912.33027983533		85390.88532521542
[5,7,13,17,19]		102637.70196834899		85390.88532521542
[5,7,13,18,19]		96205.80619224161		85390.88532521542
[5,7,14,15,16]		91034.59583585453		85390.88532521542
[5,7,14,15,17]		97229.16629030467		85390.88532521542
[5,7,14,15,18]		89511.45344567724		85390.88532521542
[5,7,14,15,19]		93291.30182966925		85390.88532521542
[5,7,14,16,17]		93001.63203582242		85390.88532521542
[5,7,14,16,18]		88510.95574639665		85390.88532521542
[5,7,14,16,19]		90193.37168687796		85390.88532521542
[5,7,14,17,18]		91527.89223697642		85390.88532521542
[5,7,14,17,19]		95223.00527696215		85390.88532521542
[5,7,14,18,19]		88099.94868401004		85390.88532521542
[5,7,15,16,17]		98532.61141480578		85390.88532521542
[5,7,15,16,18]		93991.10050736801		85390.88532521542
[5,7,15,16,19]		95954.71546553892		85390.88532521542
[5,7,15,17,18]		96943.87100730685		85390.88532521542
[5,7,15,17,19]		100911.30945465324		85390.88532521542
[5,7,15,18,19]		93737.67068333208		85390.88532521542
[5,7,16,17,18]		97722.436204317		85390.88532521542
[5,7,16,17,19]		99188.18566803783		85390.88532521542
[5,7,16,18,19]		94605.46501661262		85390.88532521542
[5,7,17,18,19]		97025.47842003981		85390.88532521542
[5,8,9,10,11]		107298.90330017252		85390.88532521542
[5,8,9,10,12]		125240.75341181504		85390.88532521542
[5,8,9,10,13]		109701.87290183084		85390.88532521542
[5,8,9,10,14]		110934.53566058405		85390.88532521542
[5,8,9,10,15]		122696.85155732385		85390.88532521542
[5,8,9,10,16]		127873.20671986339		85390.88532521542
[5,8,9,10,17]		102453.32237722636		85390.88532521542
[5,8,9,10,18]		122850.53563300145		85390.88532521542
[5,8,9,10,19]		139130.454444551		85390.88532521542
[5,8,9,11,12]		105088.73728837591		85390.88532521542
[5,8,9,11,13]		105232.08430877984		85390.88532521542
[5,8,9,11,14]		94708.01890369352		85390.88532521542
[5,8,9,11,15]		101834.73829497318		85390.88532521542
[5,8,9,11,16]		105422.63449330756		85390.88532521542
[5,8,9,11,17]		99460.50605367207		85390.88532521542
[5,8,9,11,18]		104180.22096470348		85390.88532521542
[5,8,9,11,19]		107554.28775118905		85390.88532521542
[5,8,9,12,13]		105724.68130471914		85390.88532521542
[5,8,9,12,14]		100358.14151497319		85390.88532521542
[5,8,9,12,15]		110840.25466786805		85390.88532521542
[5,8,9,12,16]		122245.9360906468		85390.88532521542
[5,8,9,12,17]		98249.64736384555		85390.88532521542
[5,8,9,12,18]		123958.45434613383		85390.88532521542
[5,8,9,12,19]		125158.98116713113		85390.88532521542
[5,8,9,13,14]		99334.46440914617		85390.88532521542
[5,8,9,13,15]		105499.7797596997		85390.88532521542
[5,8,9,13,16]		106194.4479270481		85390.88532521542
[5,8,9,13,17]		102948.94779569328		85390.88532521542
[5,8,9,13,18]		104758.21482994047		85390.88532521542
[5,8,9,13,19]		109994.68391294629		85390.88532521542
[5,8,9,14,15]		110258.1439644854		85390.88532521542
[5,8,9,14,16]		101545.34040405146		85390.88532521542
[5,8,9,14,17]		95111.5505294476		85390.88532521542
[5,8,9,14,18]		98401.55955597179		85390.88532521542
[5,8,9,14,19]		111816.05962988336		85390.88532521542
[5,8,9,15,16]		112801.22555346058		85390.88532521542
[5,8,9,15,17]		100790.90756624131		85390.88532521542
[5,8,9,15,18]		108809.15230974683		85390.88532521542
[5,8,9,15,19]		123573.0638289203		85390.88532521542
[5,8,9,16,17]		99059.83156090279		85390.88532521542
[5,8,9,16,18]		120676.34109040027		85390.88532521542
[5,8,9,16,19]		127852.81429058136		85390.88532521542
[5,8,9,17,18]		97143.4601262844		85390.88532521542
[5,8,9,17,19]		102858.81849570916		85390.88532521542
[5,8,9,18,19]		122790.60229873972		85390.88532521542
[5,8,10,11,12]		104578.77510014935		85390.88532521542
[5,8,10,11,13]		104409.45920008255		85390.88532521542
[5,8,10,11,14]		93708.46158227223		85390.88532521542
[5,8,10,11,15]		100908.23839501741		85390.88532521542
[5,8,10,11,16]		105189.77903030255		85390.88532521542
[5,8,10,11,17]		98453.4152016947		85390.88532521542
[5,8,10,11,18]		103801.10314346448		85390.88532521542
[5,8,10,11,19]		106676.44214244312		85390.88532521542
[5,8,10,12,13]		105007.21134685221		85390.88532521542
[5,8,10,12,14]		99470.19178218988		85390.88532521542
[5,8,10,12,15]		110025.36235655028		85390.88532521542
[5,8,10,12,16]		121691.56198574709		85390.88532521542
[5,8,10,12,17]		97568.79270556623		85390.88532521542
[5,8,10,12,18]		123314.26742344399		85390.88532521542
[5,8,10,12,19]		124547.96103938768		85390.88532521542
[5,8,10,13,14]		98035.29566267814		85390.88532521542
[5,8,10,13,15]		104273.66843469722		85390.88532521542
[5,8,10,13,16]		105754.08469440271		85390.88532521542
[5,8,10,13,17]		101882.3380227752		85390.88532521542
[5,8,10,13,18]		104171.58923906114		85390.88532521542
[5,8,10,13,19]		109075.75777107442		85390.88532521542
[5,8,10,14,15]		108348.22445338302		85390.88532521542
[5,8,10,14,16]		100934.49739648969		85390.88532521542
[5,8,10,14,17]		93814.49561553406		85390.88532521542
[5,8,10,14,18]		97644.4541901761		85390.88532521542
[5,8,10,14,19]		110370.44185810068		85390.88532521542
[5,8,10,15,16]		112263.4399673644		85390.88532521542
[5,8,10,15,17]		99562.21623720083		85390.88532521542
[5,8,10,15,18]		108125.10436541666		85390.88532521542
[5,8,10,15,19]		122272.5849988428		85390.88532521542
[5,8,10,16,17]		98656.08362784503		85390.88532521542
[5,8,10,16,18]		120372.52169295191		85390.88532521542
[5,8,10,16,19]		127402.69600071188		85390.88532521542
[5,8,10,17,18]		96593.44983499267		85390.88532521542
[5,8,10,17,19]		101846.17326144697		85390.88532521542
[5,8,10,18,19]		122300.87920730651		85390.88532521542
[5,8,11,12,13]		102535.69424734576		85390.88532521542
[5,8,11,12,14]		92091.18951057197		85390.88532521542
[5,8,11,12,15]		99046.33210480327		85390.88532521542
[5,8,11,12,16]		104201.15012776917		85390.88532521542
[5,8,11,12,17]		96945.00507027152		85390.88532521542
[5,8,11,12,18]		105381.95533251695		85390.88532521542
[5,8,11,12,19]		104200.68820894515		85390.88532521542
[5,8,11,13,14]		94610.10569510057		85390.88532521542
[5,8,11,13,15]		100834.40031754102		85390.88532521542
[5,8,11,13,16]		102798.57569157217		85390.88532521542
[5,8,11,13,17]		100194.47512489175		85390.88532521542
[5,8,11,13,18]		101796.37782339938		85390.88532521542
[5,8,11,13,19]		104252.25667005638		85390.88532521542
[5,8,11,14,15]		93499.94998135719		85390.88532521542
[5,8,11,14,16]		92119.58634412913		85390.88532521542
[5,8,11,14,17]		91745.46621445742		85390.88532521542
[5,8,11,14,18]		91151.99070604722		85390.88532521542
[5,8,11,14,19]		93854.18242328922		85390.88532521542
[5,8,11,15,16]		99295.23694219116		85390.88532521542
[5,8,11,15,17]		97181.91120532747		85390.88532521542
[5,8,11,15,18]		98305.70529976528		85390.88532521542
[5,8,11,15,19]		101126.72240428205		85390.88532521542
[5,8,11,16,17]		97238.9816840572		85390.88532521542
[5,8,11,16,18]		103408.11756737754		85390.88532521542
[5,8,11,16,19]		104872.16513552907		85390.88532521542
[5,8,11,17,18]		96265.99150733338		85390.88532521542
[5,8,11,17,19]		98351.86277576088		85390.88532521542
[5,8,11,18,19]		103432.59491286895		85390.88532521542
[5,8,12,13,14]		94742.90474800486		85390.88532521542
[5,8,12,13,15]		100799.79074115012		85390.88532521542
[5,8,12,13,16]		103641.70737436302		85390.88532521542
[5,8,12,13,17]		98649.63015972011		85390.88532521542
[5,8,12,13,18]		105906.98721252775		85390.88532521542
[5,8,12,13,19]		104625.01416238182		85390.88532521542
[5,8,12,14,15]		98393.39276763692		85390.88532521542
[5,8,12,14,16]		97135.03141492659		85390.88532521542
[5,8,12,14,17]		90262.30480821696		85390.88532521542
[5,8,12,14,18]		99457.79260979383		85390.88532521542
[5,8,12,14,19]		99365.29712582406		85390.88532521542
[5,8,12,15,16]		107608.44217221817		85390.88532521542
[5,8,12,15,17]		95672.89881209945		85390.88532521542
[5,8,12,15,18]		109618.49048994252		85390.88532521542
[5,8,12,15,19]		109989.80926152559		85390.88532521542
[5,8,12,16,17]		96394.52899281014		85390.88532521542
[5,8,12,16,18]		121607.62092884898		85390.88532521542
[5,8,12,16,19]		121404.7415812245		85390.88532521542
[5,8,12,17,18]		98204.00942725557		85390.88532521542
[5,8,12,17,19]		97263.50112519169		85390.88532521542
[5,8,12,18,19]		122963.50829010352		85390.88532521542
[5,8,13,14,15]		97937.05191569567		85390.88532521542
[5,8,13,14,16]		94727.54498764842		85390.88532521542
[5,8,13,14,17]		95053.84183941306		85390.88532521542
[5,8,13,14,18]		93658.4663284079		85390.88532521542
[5,8,13,14,19]		98231.39508833463		85390.88532521542
[5,8,13,15,16]		101106.19135862823		85390.88532521542
[5,8,13,15,17]		100693.77576567708		85390.88532521542
[5,8,13,15,18]		99874.23417571199		85390.88532521542
[5,8,13,15,19]		104542.53102860128		85390.88532521542
[5,8,13,16,17]		99071.90232185504		85390.88532521542
[5,8,13,16,18]		103019.31474543698		85390.88532521542
[5,8,13,16,19]		105432.36050636301		85390.88532521542
[5,8,13,17,18]		97615.9412521954		85390.88532521542
[5,8,13,17,19]		101813.98836875396		85390.88532521542
[5,8,13,18,19]		103798.9707151994		85390.88532521542
[5,8,14,15,16]		99566.05485222247		85390.88532521542
[5,8,14,15,17]		94419.45360461513		85390.88532521542
[5,8,14,15,18]		96477.72071797607		85390.88532521542
[5,8,14,15,19]		109110.24837650152		85390.88532521542
[5,8,14,16,17]		90693.07833116112		85390.88532521542
[5,8,14,16,18]		95919.75261812378		85390.88532521542
[5,8,14,16,19]		100890.07573655456		85390.88532521542
[5,8,14,17,18]		89058.38319095504		85390.88532521542
[5,8,14,17,19]		94124.03185356685		85390.88532521542
[5,8,14,18,19]		97549.13819441889		85390.88532521542
[5,8,15,16,17]		96412.2772493077		85390.88532521542
[5,8,15,16,18]		106479.5436067805		85390.88532521542
[5,8,15,16,19]		112291.78147567683		85390.88532521542
[5,8,15,17,18]		94653.96032976272		85390.88532521542
[5,8,15,17,19]		99949.21209661986		85390.88532521542
[5,8,15,18,19]		108102.55153790709		85390.88532521542
[5,8,16,17,18]		95616.39245259351		85390.88532521542
[5,8,16,17,19]		98411.26504390119		85390.88532521542
[5,8,16,18,19]		119908.46917755237		85390.88532521542
[5,8,17,18,19]		96297.73691522676		85390.88532521542
[5,9,10,11,12]		104046.37440084465		85390.88532521542
[5,9,10,11,13]		103678.24054567223		85390.88532521542
[5,9,10,11,14]		93267.66850790904		85390.88532521542
[5,9,10,11,15]		100325.22757378056		85390.88532521542
[5,9,10,11,16]		104485.00487864591		85390.88532521542
[5,9,10,11,17]		97891.23683545274		85390.88532521542
[5,9,10,11,18]		103019.35243579012		85390.88532521542
[5,9,10,11,19]		106527.84237284033		85390.88532521542
[5,9,10,12,13]		104377.81707031041		85390.88532521542
[5,9,10,12,14]		99130.04224450687		85390.88532521542
[5,9,10,12,15]		109542.9950719936		85390.88532521542
[5,9,10,12,16]		121079.35867024689		85390.88532521542
[5,9,10,12,17]		97176.42627822058		85390.88532521542
[5,9,10,12,18]		122615.10693748418		85390.88532521542
[5,9,10,12,19]		124372.61544557993		85390.88532521542
[5,9,10,13,14]		97497.50901107785		85390.88532521542
[5,9,10,13,15]		103593.66403622327		85390.88532521542
[5,9,10,13,16]		104952.31696550897		85390.88532521542
[5,9,10,13,17]		101272.01034611973		85390.88532521542
[5,9,10,13,18]		103292.84495414968		85390.88532521542
[5,9,10,13,19]		108776.2133815661		85390.88532521542
[5,9,10,14,15]		107835.3207425865		85390.88532521542
[5,9,10,14,16]		100421.97440645476		85390.88532521542
[5,9,10,14,17]		93516.3796452793		85390.88532521542
[5,9,10,14,18]		97054.95464412341		85390.88532521542
[5,9,10,14,19]		110218.19165301244		85390.88532521542
[5,9,10,15,16]		111608.69923045576		85390.88532521542
[5,9,10,15,17]		99121.655919561		85390.88532521542
[5,9,10,15,18]		107393.38707249032		85390.88532521542
[5,9,10,15,19]		121900.21919325143		85390.88532521542
[5,9,10,16,17]		98091.34374814742		85390.88532521542
[5,9,10,16,18]		119471.8732963021		85390.88532521542
[5,9,10,16,19]		127008.19008241262		85390.88532521542
[5,9,10,17,18]		95951.73339927735		85390.88532521542
[5,9,10,17,19]		101740.55153252132		85390.88532521542
[5,9,10,18,19]		121885.58008024606		85390.88532521542
[5,9,11,12,13]		101503.10828922487		85390.88532521542
[5,9,11,12,14]		91350.89534167359		85390.88532521542
[5,9,11,12,15]		98161.95397985581		85390.88532521542
[5,9,11,12,16]		103405.56368473258		85390.88532521542
[5,9,11,12,17]		96081.38380995432		85390.88532521542
[5,9,11,12,18]		104361.1500521753		85390.88532521542
[5,9,11,12,19]		104165.3752861312		85390.88532521542
[5,9,11,13,14]		93716.4399210871		85390.88532521542
[5,9,11,13,15]		99796.65058747846		85390.88532521542
[5,9,11,13,16]		101883.47120172465		85390.88532521542
[5,9,11,13,17]		99170.89213043665		85390.88532521542
[5,9,11,13,18]		100587.64243697314		85390.88532521542
[5,9,11,13,19]		104035.7019620463		85390.88532521542
[5,9,11,14,15]		92630.57509061921		85390.88532521542
[5,9,11,14,16]		91496.77364350413		85390.88532521542
[5,9,11,14,17]		91021.42700388539		85390.88532521542
[5,9,11,14,18]		90235.54710884352		85390.88532521542
[5,9,11,14,19]		93816.67839186676		85390.88532521542
[5,9,11,15,16]		98528.3402855171		85390.88532521542
[5,9,11,15,17]		96315.52930081925		85390.88532521542
[5,9,11,15,18]		97245.17774651255		85390.88532521542
[5,9,11,15,19]		100869.01207844383		85390.88532521542
[5,9,11,16,17]		96492.84189201338		85390.88532521542
[5,9,11,16,18]		102353.05972601031		85390.88532521542
[5,9,11,16,19]		104731.9568335496		85390.88532521542
[5,9,11,17,18]		95226.22081871086		85390.88532521542
[5,9,11,17,19]		98293.01926117507		85390.88532521542
[5,9,11,18,19]		103148.37081199861		85390.88532521542
[5,9,12,13,14]		93907.78029987482		85390.88532521542
[5,9,12,13,15]		99820.58233697101		85390.88532521542
[5,9,12,13,16]		102751.29065209477		85390.88532521542
[5,9,12,13,17]		97740.02288699483		85390.88532521542
[5,9,12,13,18]		104791.35165295444		85390.88532521542
[5,9,12,13,19]		104438.7601354428		85390.88532521542
[5,9,12,14,15]		97581.37836159402		85390.88532521542
[5,9,12,14,16]		96535.72564069253		85390.88532521542
[5,9,12,14,17]		89664.80758844351		85390.88532521542
[5,9,12,14,18]		98633.26799825474		85390.88532521542
[5,9,12,14,19]		99326.42797721775		85390.88532521542
[5,9,12,15,16]		106865.05244193505		85390.88532521542
[5,9,12,15,17]		94933.05889838983		85390.88532521542
[5,9,12,15,18]		108649.88192235437		85390.88532521542
[5,9,12,15,19]		109730.73381850355		85390.88532521542
[5,9,12,16,17]		95741.06452937338		85390.88532521542
[5,9,12,16,18]		120652.08455214414		85390.88532521542
[5,9,12,16,19]		121229.47537936234		85390.88532521542
[5,9,12,17,18]		97325.32612651377		85390.88532521542
[5,9,12,17,19]		97271.16597931713		85390.88532521542
[5,9,12,18,19]		122692.73903971518		85390.88532521542
[5,9,13,14,15]		96932.17681158852		85390.88532521542
[5,9,13,14,16]		94009.90200779177		85390.88532521542
[5,9,13,14,17]		94243.14668229547		85390.88532521542
[5,9,13,14,18]		92647.19245197257		85390.88532521542
[5,9,13,14,19]		98042.94995278711		85390.88532521542
[5,9,13,15,16]		100244.4644227225		85390.88532521542
[5,9,13,15,17]		99740.7379146233		85390.88532521542
[5,9,13,15,18]		98718.87634322757		85390.88532521542
[5,9,13,15,19]		104133.87959863804		85390.88532521542
[5,9,13,16,17]		98279.77651740315		85390.88532521542
[5,9,13,16,18]		101869.42662483809		85390.88532521542
[5,9,13,16,19]		105141.21110025852		85390.88532521542
[5,9,13,17,18]		96530.18455116483		85390.88532521542
[5,9,13,17,19]		101640.1396578644		85390.88532521542
[5,9,13,18,19]		103363.805510204		85390.88532521542
[5,9,14,15,16]		98871.52191445293		85390.88532521542
[5,9,14,15,17]		93653.97427014622		85390.88532521542
[5,9,14,15,18]		95489.55688362784		85390.88532521542
[5,9,14,15,19]		108851.28951724296		85390.88532521542
[5,9,14,16,17]		90213.06257966105		85390.88532521542
[5,9,14,16,18]		95060.97544555904		85390.88532521542
[5,9,14,16,19]		100746.31120878276		85390.88532521542
[5,9,14,17,18]		88284.73654287629		85390.88532521542
[5,9,14,17,19]		94129.54183327887		85390.88532521542
[5,9,14,18,19]		97261.3578677562		85390.88532521542
[5,9,15,16,17]		95789.91880387143		85390.88532521542
[5,9,15,16,18]		105476.68247816674		85390.88532521542
[5,9,15,16,19]		111927.8106534893		85390.88532521542
[5,9,15,17,18]		93737.97098774777		85390.88532521542
[5,9,15,17,19]		99734.60035930295		85390.88532521542
[5,9,15,18,19]		107594.56491682865		85390.88532521542
[5,9,16,17,18]		94703.4565908261		85390.88532521542
[5,9,16,17,19]		98314.03451886112		85390.88532521542
[5,9,16,18,19]		119483.21646646639		85390.88532521542
[5,9,17,18,19]		96056.49059129582		85390.88532521542
[5,10,11,12,13]		102187.6479224156		85390.88532521542
[5,10,11,12,14]		91753.40454732857		85390.88532521542
[5,10,11,12,15]		98616.4114089056		85390.88532521542
[5,10,11,12,16]		104250.94025948104		85390.88532521542
[5,10,11,12,17]		96528.09982693518		85390.88532521542
[5,10,11,12,18]		105116.71380913362		85390.88532521542
[5,10,11,12,19]		103949.25863168167		85390.88532521542
[5,10,11,13,14]		93746.43424532092		85390.88532521542
[5,10,11,13,15]		99878.59313510706		85390.88532521542
[5,10,11,13,16]		102778.23473432453		85390.88532521542
[5,10,11,13,17]		99249.64185856585		85390.88532521542
[5,10,11,13,18]		101414.53628505455		85390.88532521542
[5,10,11,13,19]		103628.63361304926		85390.88532521542
[5,10,11,14,15]		92593.92344462613		85390.88532521542
[5,10,11,14,16]		92109.5067485683		85390.88532521542
[5,10,11,14,17]		90840.1413410386		85390.88532521542
[5,10,11,14,18]		90780.41052938922		85390.88532521542
[5,10,11,14,19]		93291.4048304648		85390.88532521542
[5,10,11,15,16]		99193.02161397603		85390.88532521542
[5,10,11,15,17]		96181.28275428893		85390.88532521542
[5,10,11,15,18]		97841.989390453		85390.88532521542
